5102 2766
889 2537
4370 4782
1548 3937
4918 4725
2594 2327
4318 3610
4915 2117
2489 824
2101 4162
3882 101
243 3992
4213 4052
4194 696
3762 3385
3314 1288
3799 2223
1091 52
4314 617
2524 2629
3324 4574
1036 616
5193 717
1041 2242
269 2804
4659 1489
3591 3310
2310 1843
276 2466
4681 2815
3196 4669
4739 4071
648 2249
3793 1011
1705 1177
624 3920
2686 421
4513 4268
3589 199
3133 2861
58 5088
5083 1468
863 1153
3397 483
3959 317
545 695
1863 2443
2360 1521
3128 3403
125 3558
1674 508
2041 4932
5259 2215
5017 3541
1457 5076
4601 785
587 679
4761 2709
2078 1713
5048 3711
5264 5107
532 3718
2774 2618
3692 107
2705 2690
935 2516
3508 4906
4101 4375
1473 4208
2662 4788
4094 1310
758 4819
872 2540
1350 2171
1267 4103
886 1947
2696 5015
2213 148
2142 4472
1588 1026
1930 1261
2574 3356
5256 2852
3594 3640
334 877
2591 4299
2265 4589
4352 4928
1778 1469
1148 3189
934 2984
1754 3923
1001 3766
5070 739
3828 2712
3893 1698
1546 3435
5027 3327
2834 336
654 2875
1083 181
4970 3050
2870 4783
1681 1492
3308 342
5223 1224
5005 21
1775 1004
483 1629
3879 3298
4437 293
1874 5016
4627 1787
1045 4849
133 5027
262 3848
4549 436
471 4978
554 1808
4634 2272
4624 1733
3484 2809
1170 3710
997 4132
1398 1452
3476 2306
2550 4603
115 525
918 3185
3017 2646
2455 1317
4650 4612
2741 2263
3289 2204
4429 670
1027 2776
2116 3446
3355 407
470 2811
4172 529
3907 4163
3751 2333
1481 1403
5199 2657
1377 2752
3051 741
1541 4224
2491 3873
2986 4032
3198 1416
1569 3007
1277 2494
1194 4927
4165 1661
4754 526
408 3312
3371 4531
1421 3774
3843 4153
1353 2090
1550 4448
320 4077
410 3114
3748 3045
2785 2165
3726 4041
272 2088
3238 1015
3841 273
3072 1685
3367 3706
3447 4413
3848 4548
1765 1218
3729 1428
3382 2479
4321 1360
3261 2668
3378 1285
1881 222
1691 11
3991 2504
4760 3915
3344 51
347 4936
3633 4585
1977 1415
4744 2059
155 3617
4698 799
3026 2778
616 497
4731 4919
228 3261
792 3059
2350 537
4316 1143
1772 1844
3291 1783
203 1840
1858 4107
2316 2004
936 1520
3294 2829
1552 4003
1042 465
4114 3512
4638 4033
4561 3783
3596 1954
5308 3227
1072 618
4697 5025
406 2534
4173 503
3719 3148
4234 5101
619 168
776 4294
4994 657
849 2656
2887 789
2288 861
885 3981
1163 2473
1115 1908
4941 1827
3140 3695
4803 2346
5312 1559
3328 2763
840 3313
3815 3109
2057 4939
3952 1390
549 2218
4297 4930
3735 5093
4724 3252
1572 640
14 31
2754 4881
3188 2524
4780 2914
4395 3367
2659 4076
960 219
1375 3421
2979 3265
4341 4459
4189 3575
1035 4108
4006 1581
2814 4313
2761 2284
3767 2358
1019 4878
1070 592
1446 1915
4185 1242
5241 2525
4888 3662
586 2337
2471 2604
5166 4550
3092 4758
3466 1856
3626 1402
2799 5054
4636 4378
3657 4072
2146 3586
4110 2010
1923 1336
824 18
3847 899
3020 2735
2093 1528
3832 3230
2306 2819
4322 5055
975 4517
3915 3673
4169 2543
5117 2063
2840 3843
3861 2962
4233 3861
1161 5019
5044 2170
3921 577
3687 2682
1563 2597
4471 4693
3028 3581
578 1418
437 2593
1520 784
2657 3989
4176 1354
3394 4318
3435 1494
627 3335
3408 3922
5029 4110
4525 3801
1447 3820
4483 4019
4712 2518
108 1411
263 2300
1227 766
3892 3024
423 2418
4995 3895
2821 4390
2895 2511
3623 509
3377 1725
1450 231
2485 5030
2626 3246
2282 3998
4598 1744
4477 993
4150 1081
284 4981
3022 4977
4600 9
969 2526
3002 3875
3065 3081
2931 3488
1368 1096
2074 4460
1871 4161
1125 1977
1992 1294
3794 1002
4404 210
1329 3750
902 364
354 136
4236 4438
3279 749
452 1717
5036 2241
4168 4707
4436 3661
2363 4763
404 1219
2531 1254
5010 79
1748 3127
2473 1900
1657 4367
1560 259
156 3445
1809 3850
733 3872
2387 3404
4375 4258
3610 1967
1971 1450
2537 3171
87 2877
4142 2882
4884 1214
1007 3000
515 1891
582 4188
1647 4068
1776 270
1583 2044
2394 786
1155 3523
2751 4837
1034 1474
2864 2476
626 2160
